time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-06-15T13:37:44.200Z,30.32,57.6,13,4,mblg,7,286.5,,,us,usp000fe2f,2014-11-07T01:32:42.705Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2007-06-08T00:20:20.400Z,27.65,55.003,18,3.6,mblg,28,219.8,,,us,usp000fdkm,2014-11-07T01:32:40.203Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-06-07T21:04:59.230Z,28.817,57.276,111,4.2,mb,68,145.3,,0.86,us,usp000fdk9,2014-11-07T01:32:40.153Z,"southern Iran",earthquake,,,,24,reviewed,us,us
2007-06-03T12:10:00.700Z,30.45,57.26,14.1,4.1,mblg,18,93.2,,,us,usp000fd9p,2014-11-07T01:32:38.548Z,"eastern Iran",earthquake,,,,,reviewed,thr,teh
2007-05-22T22:32:59.800Z,27.139,56.719,6.5,4.2,mb,60,211.8,,,us,usp000fche,2014-11-07T01:32:30.855Z,"southern Iran",earthquake,,,,11,reviewed,teh,us
2007-05-16T01:52:17.200Z,27.827,56.327,29.2,3.4,ml,21,201.1,,,us,usp000fc25,2014-11-07T01:32:28.517Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2007-05-16T00:27:33.400Z,27.88,56.05,10,4.5,mb,89,63.6,,,us,usp000fc21,2014-11-07T01:32:28.503Z,"southern Iran",earthquake,,,,32,reviewed,teh,us
2007-05-16T00:19:09.700Z,27.9,56.02,7,4.4,mb,93,93.9,,,us,usp000fc20,2014-11-07T01:32:28.496Z,"southern Iran",earthquake,,,,32,reviewed,teh,us
2007-05-09T10:46:40.800Z,29.3,58.42,17,4,mblg,8,237.7,,,us,usp000fbkj,2014-11-07T01:32:26.075Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2007-05-08T03:28:25.400Z,31.8,56.2,24,4.2,mb,37,176.4,,,us,usp000fbgq,2014-11-07T01:32:25.710Z,"central Iran",earthquake,,,,8,reviewed,teh,us
2007-05-02T02:03:02.900Z,28.41,56.18,29.3,3.8,mblg,32,93.8,,,us,usp000fb23,2014-11-07T01:32:22.122Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2007-05-01T23:38:00.800Z,28.078,56.388,24.2,3.9,mblg,41,158.3,,,us,usp000fb1v,2014-11-07T01:32:22.055Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-05-01T07:51:30.800Z,26.93,55.88,9,4.1,mb,40,158.6,,,us,usp000fb08,2014-11-07T01:32:21.608Z,"southern Iran",earthquake,,,,9,reviewed,teh,us
2007-04-30T01:38:18.000Z,28.351,55.229,34.4,4.1,mb,61,78.6,,,us,usp000faww,2014-11-07T01:32:18.566Z,"southern Iran",earthquake,,,,19,reviewed,thr,us
2007-04-28T21:22:56.100Z,28.23,56.26,14.1,4.5,mb,116,69,,,us,usp000fau1,2014-11-07T01:32:18.144Z,"southern Iran",earthquake,,,,51,reviewed,thr,us
2007-04-28T21:09:03.000Z,28.14,56.41,26,3.8,mblg,52,79.6,,,us,usp000fatz,2014-11-07T01:32:18.139Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-04-28T08:59:42.000Z,28.15,56.06,18,3.6,ml,18,103,,,us,usp000fasj,2014-11-07T01:32:17.924Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-04-26T14:11:13.160Z,28.084,56.389,10,4.1,mb,66,79.4,,1.17,us,usp000fanp,2014-11-07T01:32:17.419Z,"southern Iran",earthquake,,,,14,reviewed,us,us
2007-04-26T04:59:34.300Z,28.18,56.31,14.1,4.6,mb,126,72.6,,,us,usp000famz,2014-11-07T01:32:17.284Z,"southern Iran",earthquake,,,,42,reviewed,thr,us
2007-04-26T04:03:31.200Z,28.23,56.24,14.1,4.6,mb,113,67.8,,,us,usp000famx,2014-11-07T01:32:17.273Z,"southern Iran",earthquake,,,,43,reviewed,thr,us
2007-04-26T02:31:59.900Z,28.22,56.26,14.1,3.5,ml,12,115.9,,,us,usp000famp,2014-11-07T01:32:17.241Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-04-25T20:02:15.400Z,28.23,56.27,14,4.8,mb,175,93.9,,,us,usp000fakz,2014-11-07T01:32:17.144Z,"southern Iran",earthquake,,,,82,reviewed,thr,us
2007-04-25T04:19:00.100Z,28.19,56.22,15.9,5.2,mwc,291,50.9,,,us,usp000faj6,2016-11-10T01:39:16.288Z,"southern Iran",earthquake,,,,,reviewed,thr,gcmt
2007-04-11T22:15:13.200Z,31.79,59.82,14,4.1,mblg,48,88.8,,,us,usp000f9fr,2014-11-07T01:32:10.424Z,"eastern Iran",earthquake,,,,,reviewed,thr,teh
2007-04-08T11:22:21.300Z,30.94,56.82,10.6,4.2,mb,91,63.8,,,us,usp000f92g,2014-11-07T01:32:08.699Z,"central Iran",earthquake,,,,26,reviewed,thr,us
2007-04-01T19:51:24.300Z,30.719,56.889,10,4.2,mb,38,129.7,,1.25,us,usp000f83e,2014-11-07T01:32:01.801Z,"central Iran",earthquake,,,,1,reviewed,us,us
2007-04-01T07:34:46.070Z,26.962,55.841,10,3.8,mb,14,167.5,,1.01,us,usp000f81s,2014-11-07T01:32:01.310Z,"southern Iran",earthquake,,,,1,reviewed,us,us
2007-03-29T02:38:42.900Z,27.8,55.26,14.1,3.8,ml,27,122.3,,,us,usp000f7rg,2014-11-07T01:31:57.414Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-03-28T20:04:45.590Z,27.515,56.606,10,3.8,mb,11,152.8,,0.63,us,usp000f7qu,2014-11-07T01:31:57.317Z,"southern Iran",earthquake,,,,1,reviewed,us,us
2007-03-26T11:00:45.300Z,28.65,57.49,14.1,4.6,mb,55,94.3,,,us,usp000f7gg,2014-11-07T01:31:56.182Z,"southern Iran",earthquake,,,,17,reviewed,thr,us
2007-03-26T06:36:49.500Z,28.977,58.344,14.1,4.8,mb,154,68,,,us,usp000f7fs,2014-11-07T01:31:56.087Z,"southeastern Iran",earthquake,,,,76,reviewed,thr,us
2007-03-25T20:52:43.000Z,28.46,56.06,13,3.2,mblg,10,223.8,,,us,usp000f7e7,2014-11-07T01:31:55.854Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-03-23T22:28:41.500Z,27.714,55.31,6.1,3.4,mblg,7,168.2,,,us,usp000f78r,2014-11-07T01:31:55.063Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-03-23T21:38:02.000Z,27.47,55.15,14,5,mwc,165,78.1,,,us,usp000f78p,2016-11-10T01:37:11.798Z,"southern Iran",earthquake,,,,,reviewed,thr,gcmt
2007-03-18T20:41:04.500Z,28.194,55.139,21.3,3.4,mblg,18,148.8,,,us,usp000f6yu,2014-11-07T01:31:53.869Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-03-17T14:20:24.100Z,27.091,58.021,14.1,4.9,mb,166,78.9,,,us,usp000f6vt,2014-11-07T01:31:53.138Z,"southeastern Iran",earthquake,,,,93,reviewed,thr,us
2007-03-04T04:42:27.000Z,28.23,57.28,10,3.7,mblg,37,148.9,,,us,usp000f61g,2014-11-07T01:31:48.382Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-02-27T22:49:24.100Z,28.05,55.145,20.6,4.1,mb,29,148.9,,,us,usp000f5t1,2014-11-07T01:31:43.046Z,"southern Iran",earthquake,,,,4,reviewed,teh,us
2007-02-27T22:28:12.300Z,28.1,55.08,6,5,mwc,160,93.5,,,us,usp000f5sy,2016-11-10T01:36:20.232Z,"southern Iran",earthquake,,,,,reviewed,teh,gcmt
2007-02-20T09:23:18.030Z,27.558,56.573,22.2,5,mb,250,59.8,,0.95,us,usp000f57e,2014-11-07T01:31:40.186Z,"southern Iran",earthquake,,,,129,reviewed,us,us
2007-02-19T02:45:58.100Z,31.13,56.77,15,4.6,mb,71,72.3,,,us,usp000f54j,2014-11-07T01:31:39.766Z,"central Iran",earthquake,,,,17,reviewed,teh,us
2007-02-16T22:14:53.290Z,31.384,56.818,35,4.2,mblg,35,186.1,,1.04,us,usp000f4zr,2014-11-07T01:31:38.618Z,"central Iran",earthquake,,,,,reviewed,us,teh
2007-01-07T15:32:23.230Z,33.986,56.652,37.6,4.5,mb,59,62.2,,0.86,us,usp000f1we,2014-11-07T01:31:19.626Z,"central Iran",earthquake,,4.3,,14,reviewed,us,us
2007-01-03T07:49:11.500Z,32.24,55.56,10,4.2,mblg,29,77.6,,,us,usp000f1m6,2014-11-07T01:31:17.630Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2006-12-28T19:48:41.300Z,28.28,57.64,14.1,4.5,mb,82,94.4,,,us,usp000f174,2014-11-07T01:31:12.830Z,"southern Iran",earthquake,,,,26,reviewed,thr,us
2006-12-28T03:32:46.900Z,28.98,57.25,25.9,3.9,ml,16,133.8,,,us,usp000f15s,2014-11-07T01:31:12.724Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-12-24T11:35:55.000Z,29,56.9,15,4,mblg,29,94.6,,,us,usp000f0wf,2014-11-07T01:31:11.138Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2006-12-21T15:06:03.040Z,28.044,56.675,10,3.5,ml,13,174.8,,1.62,us,usp000f0qf,2014-11-07T01:31:10.391Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2006-12-18T19:43:38.300Z,26.95,56,26.8,4.6,mb,82,94.1,,,us,usp000f0gv,2014-11-07T01:31:09.806Z,"southern Iran",earthquake,,,,22,reviewed,thr,us
2006-12-15T15:15:46.100Z,28.26,56.82,14.8,3.5,ml,17,97.3,,,us,usp000f090,2014-11-07T01:31:08.541Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-12-13T13:32:07.700Z,30.55,57.52,7,4.4,mb,54,91.3,,,us,usp000f050,2014-11-07T01:31:08.084Z,"eastern Iran",earthquake,,,,8,reviewed,teh,us
2006-12-09T08:09:08.000Z,28.612,58.1,14.1,4.3,ml,19,168.8,,,us,usp000ezvf,2014-11-07T01:31:06.436Z,"southeastern Iran",earthquake,,,,,reviewed,thr,thr
2006-12-08T07:58:34.600Z,30.86,56.63,14.2,4.5,mb,56,64.5,,,us,usp000ezsg,2014-11-07T01:31:06.101Z,"central Iran",earthquake,,,,5,reviewed,thr,us
2006-11-18T18:15:13.500Z,26.923,56.693,10,4.4,mb,39,149.8,,0.81,us,usp000ey5z,2014-11-07T01:30:53.714Z,"Strait of Hormuz",earthquake,,,,25,reviewed,us,us
2006-11-18T03:43:04.400Z,27.11,55.74,17,3.2,ml,12,212.8,,,us,usp000ey3f,2014-11-07T01:30:53.321Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-11-18T01:05:15.000Z,27.22,55.74,14,4.4,mb,40,166.9,,,us,usp000ey2s,2014-11-07T01:30:53.230Z,"southern Iran",earthquake,,,,3,reviewed,teh,us
2006-11-16T11:22:46.900Z,26.407,57.929,22.2,4.3,mb,13,212.6,,,us,usp000exu3,2014-11-07T01:30:51.774Z,"southern Iran",earthquake,,,,1,reviewed,teh,us
2006-11-13T18:31:52.700Z,27.49,56.56,14,3.9,ml,18,99.8,,,us,usp000exau,2014-11-07T01:30:48.829Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-11-13T10:59:55.170Z,27.646,55.088,10,4.5,mb,57,63.7,,1.24,us,usp000ex9x,2014-11-07T01:30:48.687Z,"southern Iran",earthquake,,,,16,reviewed,us,us
2006-10-27T22:27:06.200Z,28.28,56.79,15,3.3,ml,9,121,,,us,usp000ew59,2014-11-07T01:30:38.363Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-10-26T03:33:12.500Z,26.78,57.57,18,4.6,mb,75,48.6,,,us,usp000ew1z,2014-11-07T01:30:37.964Z,"southern Iran",earthquake,,,,15,reviewed,thr,us
2006-10-25T10:04:01.200Z,28.42,57.09,7,4.2,mb,35,51.7,,,us,usp000evzz,2014-11-07T01:30:37.781Z,"southern Iran",earthquake,,,,4,reviewed,teh,us
2006-10-09T07:43:53.400Z,30.83,56.74,14.1,4.4,mb,93,50.4,,,us,usp000euru,2014-11-07T01:30:31.470Z,"central Iran",earthquake,,,,29,reviewed,thr,us
2006-09-30T16:16:14.990Z,27.28,55.851,22.2,4.3,mb,19,198.3,,0.92,us,usp000eu5c,2014-11-07T01:30:22.627Z,"southern Iran",earthquake,,10.5,,4,reviewed,us,us
2006-09-24T10:30:11.000Z,33.69,56.89,18,4.3,mblg,33,154.6,,,us,usp000etqt,2014-11-07T01:30:16.332Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2006-09-24T09:35:03.000Z,27.35,56.31,7.6,3.6,ml,10,257.4,,,us,usp000etqp,2014-11-07T01:30:16.322Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-09-18T22:59:32.900Z,28.348,56.777,30.9,3.4,ml,19,169.3,,,us,usp000etc5,2014-11-07T01:30:14.992Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2006-09-14T03:18:20.500Z,27.46,55.33,15,3.8,mblg,24,93.7,,,us,usp000et2d,2014-11-07T01:30:13.367Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2006-08-31T02:28:30.700Z,30.29,57.42,18.1,4.4,mblg,44,75.9,,,us,usp000es4v,2014-11-07T01:30:03.522Z,"eastern Iran",earthquake,,,,,reviewed,thr,teh
2006-08-27T15:06:58.100Z,31.52,57.15,14.2,3.9,mblg,11,75.9,,,us,usp000erwk,2014-11-07T01:30:02.513Z,"eastern Iran",earthquake,,,,,reviewed,thr,teh
2006-08-23T08:36:12.200Z,27.5,55.84,13.2,4.4,mb,53,113.4,,,us,usp000erjh,2014-11-07T01:30:00.935Z,"southern Iran",earthquake,,,,15,reviewed,thr,us
2006-08-16T09:09:07.600Z,33.38,56.89,5,4.3,mblg,28,96.6,,,us,usp000er1u,2014-11-07T01:29:58.549Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2006-07-25T21:51:40.360Z,27.683,56.665,10,3.8,ml,32,108.2,,0.96,us,usp000epk2,2014-11-07T01:29:46.174Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2006-07-25T15:24:12.570Z,27.575,55.526,10,3.7,ml,19,119.1,,0.64,us,usp000epjd,2014-11-07T01:29:45.982Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2006-07-20T23:46:53.800Z,29.08,55.27,22,4.9,mb,229,54.9,,,us,usp000ep7k,2014-11-07T01:29:43.778Z,"southern Iran",earthquake,,,,123,reviewed,teh,us
2006-07-17T22:01:00.600Z,26.72,55.82,10,4.4,mb,108,119.1,,,us,usp000enwx,2014-11-07T01:29:42.245Z,"southern Iran",earthquake,,,,43,reviewed,thr,us
2006-07-08T21:00:54.940Z,29.156,58.574,9.2,4.3,mb,67,45.8,,1.29,us,usp000en5n,2014-11-07T01:29:36.830Z,"southeastern Iran",earthquake,,8.7,,19,reviewed,us,us
2006-07-07T20:10:58.400Z,27.13,55.77,15,3.4,ml,16,120.2,,,us,usp000en3d,2014-11-07T01:29:36.448Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-07-07T20:01:37.300Z,26.86,55.85,14,3.7,ml,60,96.4,,,us,usp000en3b,2014-11-07T01:29:36.436Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-07-07T03:28:57.200Z,27.06,56.04,14.1,4,mb,43,62.6,,,us,usp000en1z,2014-11-07T01:29:36.215Z,"southern Iran",earthquake,,,,9,reviewed,thr,us
2006-07-05T07:33:32.700Z,26.91,55.92,6.9,4.2,mb,30,120.6,,,us,usp000emxx,2014-11-07T01:29:35.495Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2006-07-01T13:19:28.780Z,26.847,55.832,10,3.7,ml,24,66.1,,1.02,us,usp000empq,2014-11-07T01:29:32.765Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2006-06-30T15:06:15.000Z,26.9,55.8,22,4.4,mb,89,87,,,us,usp000emn3,2014-11-07T01:29:30.360Z,"southern Iran",earthquake,,,,25,reviewed,teh,us
2006-06-30T05:38:52.700Z,26.8,55.9,7,4.6,mb,117,65.9,,,us,usp000emmd,2014-11-07T01:29:30.264Z,"southern Iran",earthquake,,,,36,reviewed,thr,us
2006-06-29T23:44:25.000Z,26.8,55.8,14,4,mblg,26,95.5,,,us,usp000emkm,2014-11-07T01:29:30.148Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2006-06-29T19:20:01.600Z,27.02,55.98,14.2,3.3,ml,8,226.5,,,us,usp000emk2,2014-11-07T01:29:30.102Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-06-29T16:41:48.900Z,26.798,55.906,10,4.6,mb,135,65.8,,1.02,us,usp000emjv,2014-11-07T01:29:30.079Z,"southern Iran",earthquake,,,,62,reviewed,us,us
2006-06-28T23:40:45.600Z,26.86,55.77,14.8,3.5,ml,58,86.6,,,us,usp000emh8,2014-11-07T01:29:29.938Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-06-28T22:25:55.810Z,26.695,55.84,10,3.3,ml,15,187.6,,1.31,us,usp000emh6,2014-11-07T01:29:29.934Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2006-06-28T22:23:15.500Z,27,55.9,14.3,3.6,ml,11,208.3,,,us,usp000emh5,2014-11-07T01:29:29.933Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-06-28T21:55:11.800Z,26.9,55.95,10.4,4,mb,36,120.3,,,us,usp000emh3,2014-11-07T01:29:29.925Z,"southern Iran",earthquake,,,,5,reviewed,thr,us
2006-06-28T21:36:41.300Z,26.96,55.88,9.5,4.4,mb,116,86.5,,,us,usp000emh1,2014-11-07T01:29:29.838Z,"southern Iran",earthquake,,,,46,reviewed,thr,us
2006-06-28T21:26:00.600Z,26.76,56.25,6.4,4.5,mb,95,62.8,,,us,usp000emh0,2014-11-07T01:29:29.830Z,"Strait of Hormuz",earthquake,,,,46,reviewed,thr,us
2006-06-28T21:19:30.900Z,27.07,55.68,14.1,3.6,ml,16,91.3,,,us,usp000emgz,2014-11-07T01:29:29.827Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-06-28T21:16:11.790Z,26.901,55.714,10,4.1,mb,9,103.9,,0.9,us,usp000emgx,2014-11-07T01:29:29.824Z,"southern Iran",earthquake,,,,1,reviewed,us,us
2006-06-28T21:02:09.900Z,26.925,55.866,11,5.8,mwc,608,30.4,,0.96,us,usp000emgv,2017-04-26T18:06:01.964Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2006-06-19T14:03:53.900Z,28.23,57.38,14.1,3.6,ml,10,102.6,,,us,usp000ektp,2014-11-07T01:29:25.316Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-06-11T03:04:57.600Z,31.558,56.22,12,3.9,mblg,19,82.1,,,us,usp000ek46,2014-11-07T01:29:21.155Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2006-06-07T21:31:52.100Z,31.21,56.25,22,4,mblg,25,119.7,,,us,usp000ejws,2014-11-07T01:29:20.241Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2006-06-07T20:57:31.000Z,30.74,56.81,1,4.4,mblg,42,116.2,,,us,usp000ejwp,2014-11-07T01:29:20.233Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2006-06-04T16:18:27.200Z,30.43,57.32,14.1,4.2,mb,53,80.4,,,us,usp000ejpv,2014-11-07T01:29:19.300Z,"eastern Iran",earthquake,,,,11,reviewed,thr,us
2006-06-03T23:01:01.060Z,26.756,56.001,84.3,4.3,mb,44,97.2,,0.92,us,usp000ejn8,2014-11-07T01:29:18.955Z,"Strait of Hormuz",earthquake,,,,21,reviewed,us,us
2006-06-03T13:14:18.600Z,26.41,55.93,34,4,mb,32,93.8,,,us,usp000ejm0,2014-11-07T01:29:18.713Z,"southern Iran",earthquake,,,,7,reviewed,teh,us
2006-06-03T07:37:29.000Z,26.92,55.94,7.5,4.6,mb,83,146.3,,,us,usp000ejkh,2014-11-07T01:29:18.603Z,"southern Iran",earthquake,,,,41,reviewed,thr,us
2006-06-03T07:15:35.600Z,26.759,55.843,12.1,5.1,mwc,344,33.7,,0.99,us,usp000ejkf,2017-04-26T18:05:58.119Z,"southern Iran",earthquake,,,,,reviewed,us,hrv
2006-06-01T18:03:51.600Z,27.24,55.78,14.1,3.3,ml,12,147,,,us,usp000ejft,2014-11-07T01:29:16.819Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-06-01T02:16:58.500Z,27.63,55.84,18,3.4,ml,17,131.9,,,us,usp000ejdv,2014-11-07T01:29:15.454Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-05-30T15:06:39.800Z,28.25,56.89,14.1,3.4,ml,9,94.8,,,us,usp000ejas,2014-11-07T01:29:13.099Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-05-20T07:19:44.700Z,32.44,59.46,15,3.8,ml,35,112.7,,,us,usp000ehja,2014-11-07T01:29:09.078Z,"eastern Iran",earthquake,,,,,reviewed,thr,thr
2006-05-12T16:05:32.870Z,27.476,55.64,43.3,4.8,mb,146,72.9,,0.9,us,usp000egyj,2014-11-07T01:29:06.119Z,"southern Iran",earthquake,,4.5,,85,reviewed,us,us
2006-05-11T18:29:52.100Z,31.6,59.89,0,4,mblg,32,107.2,,,us,usp000egw2,2014-11-07T01:29:05.780Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2006-05-07T07:51:39.200Z,31.83,56,10,4,mb,43,64.9,,,us,usp000egft,2014-11-07T01:29:04.000Z,"central Iran",earthquake,,,,6,reviewed,teh,us
2006-05-07T06:20:53.700Z,30.79,56.7,14.1,5,mwc,148,56.2,,,us,usp000egfm,2017-04-26T18:05:51.595Z,"central Iran",earthquake,,,,,reviewed,thr,hrv
2006-04-28T00:52:47.400Z,27.47,55.82,14,4.2,mb,53,117.4,,,us,usp000efnf,2014-11-07T01:28:55.641Z,"southern Iran",earthquake,,,,16,reviewed,thr,us
2006-04-24T17:23:10.100Z,27.73,55.41,14.1,4,ml,24,169,,,us,usp000efeh,2014-11-07T01:28:54.488Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-04-23T01:05:52.500Z,27.74,55.42,14.8,3.8,ml,29,167.9,,,us,usp000efa5,2014-11-07T01:28:53.998Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-04-19T17:01:45.400Z,28.22,56.8,16.2,4.4,mb,57,97.8,,,us,usp000eexn,2014-11-07T01:28:52.168Z,"southern Iran",earthquake,,,,20,reviewed,thr,us
2006-04-19T16:41:44.000Z,26.92,55.86,15.5,4.3,mb,70,167.1,,,us,usp000eexk,2014-11-07T01:28:52.162Z,"southern Iran",earthquake,,,,26,reviewed,thr,us
2006-04-16T15:48:36.000Z,26.81,55.9,15,4.8,mb,145,95.5,,,us,usp000eepm,2014-11-07T01:28:50.961Z,"southern Iran",earthquake,,,,75,reviewed,thr,us
2006-04-13T01:29:34.680Z,28.32,55.348,35,3.5,mb,14,259.1,,1.11,us,usp000eec1,2014-11-07T01:28:48.518Z,"southern Iran",earthquake,,,,2,reviewed,us,us
2006-04-13T01:28:10.900Z,27.58,55.87,14,3.7,ml,21,157.6,,,us,usp000eec0,2014-11-07T01:28:48.516Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-04-11T05:15:15.320Z,27.277,55.698,13.2,3.5,ml,14,236,,0.93,us,usp000ee5v,2014-11-07T01:28:46.115Z,"southern Iran",earthquake,,12.3,,,reviewed,us,thr
2006-04-10T05:15:25.400Z,28.26,56.72,15.4,3.5,ml,16,141.4,,,us,usp000ee2s,2014-11-07T01:28:45.108Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-04-07T12:37:21.700Z,28.41,57.25,33.6,3.9,ml,18,106.9,,,us,usp000edwq,2014-11-07T01:28:44.228Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-04-05T22:05:52.000Z,27.306,55.4,10,3.7,mblg,32,224.4,,,us,usp000edsg,2014-11-07T01:28:43.654Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2006-04-05T12:23:29.280Z,27.373,55.543,18.1,4.4,mb,55,74.9,,1.29,us,usp000edrc,2014-11-07T01:28:43.507Z,"southern Iran",earthquake,,17.5,,16,reviewed,us,us
2006-04-04T10:27:09.400Z,27.53,55.92,14.1,4.1,mb,22,166.7,,,us,usp000ednw,2014-11-07T01:28:43.091Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2006-04-01T08:08:14.100Z,27.33,57.42,14,3.5,ml,10,222.2,,,us,usp000eddu,2014-11-07T01:28:40.793Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-30T07:28:48.800Z,27.48,55.57,14.1,4.4,mb,86,92.6,,,us,usp000ed8u,2014-11-07T01:28:36.984Z,"southern Iran",earthquake,,,,29,reviewed,thr,us
2006-03-28T17:38:50.100Z,28.12,56.72,18,3.8,ml,17,147.9,,,us,usp000ed53,2014-11-07T01:28:36.470Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-28T15:32:11.100Z,27.49,55.95,18,4,mb,31,172.9,,,us,usp000ed4v,2014-11-07T01:28:36.441Z,"southern Iran",earthquake,,,,7,reviewed,thr,us
2006-03-27T02:39:53.300Z,27.45,55.8,14.1,3.4,mblg,15,163.5,,,us,usp000ed1r,2014-11-07T01:28:36.028Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2006-03-26T17:34:17.600Z,27.66,55.69,14.7,3.6,ml,22,164.1,,,us,usp000ed0f,2014-11-07T01:28:35.819Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-26T09:37:56.870Z,27.268,55.807,21.8,4.7,mb,98,166.1,,0.95,us,usp000eczs,2014-11-07T01:28:35.758Z,"southern Iran",earthquake,,8.6,,50,reviewed,us,us
2006-03-26T07:21:32.500Z,27.55,55.91,18,4.4,mb,80,163.7,,,us,usp000eczg,2014-11-07T01:28:35.734Z,"southern Iran",earthquake,,,,25,reviewed,thr,us
2006-03-25T21:54:17.900Z,28.13,56.89,14.1,3.7,ml,11,155.7,,,us,usp000ecyg,2014-11-07T01:28:35.594Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-25T21:24:58.430Z,26.557,56.193,10,3.7,mb,5,280.6,,0.31,us,usp000ecyc,2014-11-07T01:28:35.583Z,"Strait of Hormuz",earthquake,,,,1,reviewed,us,us
2006-03-25T21:23:26.200Z,27.68,55.79,14.1,3.6,ml,23,154.9,,,us,usp000ecyb,2014-11-07T01:28:35.580Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2006-03-25T17:48:26.000Z,27.48,55.63,18,4.4,mb,69,84.7,,,us,usp000ecy0,2014-11-07T01:28:35.528Z,"southern Iran",earthquake,,,,24,reviewed,teh,us
2006-03-25T16:08:29.000Z,27.52,55.8,8,4.2,mb,40,181.4,,,us,usp000ecxp,2014-11-07T01:28:35.502Z,"southern Iran",earthquake,,,,12,reviewed,teh,us
2006-03-25T15:29:40.000Z,27.68,56.17,27,4.3,mb,60,103.1,,,us,usp000ecxk,2014-11-07T01:28:35.491Z,"southern Iran",earthquake,,,,21,reviewed,teh,us
2006-03-25T15:27:22.500Z,27.658,55.661,10,3.4,ml,11,195.3,,1.2,us,usp000ecxj,2014-11-07T01:28:35.489Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2006-03-25T14:58:29.670Z,27.355,55.73,10,4.7,mb,95,145.9,,1.12,us,usp000ecxd,2014-11-07T01:28:35.454Z,"southern Iran",earthquake,,,,44,reviewed,us,us
